RT(milliseconds),TIC
293987,171.32773
294006,171.5754
294025,171.76497
294044,171.97475
294063,172.12968
294082,172.24153
294101,172.39218
294120,172.7155
294139,172.99883
294158,173.2203
294177,173.43047
294196,173.71445
294215,174.00638
294234,174.20494
294253,174.36601
294272,174.48242
294291,174.53906
294310,174.49245
294329,174.42955
294348,174.39166
294367,174.36107
294386,174.36446
294405,174.42058
294424,174.48633
294443,174.45364
294462,174.353
294481,174.26588
294500,174.25873
294519,174.22969
294538,174.17538
294557,174.18854
294576,174.27304
294595,174.40651
294614,174.45755
294633,174.47318
294652,174.45964
294671,174.52214
294690,174.5944
294709,174.62787
294728,174.5556
294747,174.29662
294766,174.05377
294785,173.89674
294804,173.9483
294823,174.03984
294842,174.10234
294861,174.07227
294880,174.03802
294899,174.00716
294918,174.02473
294937,174.02148
294956,174.01588
294975,173.9948
294994,173.90639
295013,173.83086
295032,173.72447
295051,173.70898
295070,173.67317
295089,173.63672
295108,173.55638
295127,173.36432
295146,173.24883
295165,173.20273
295184,173.2707
295203,173.22162
295222,173.06902
295241,172.8401
295260,172.68568
295279,172.48906
295298,172.36003
295317,172.20078
295336,172.11302
295355,171.95573
295374,171.67188
295393,171.39714
295412,171.0806
295431,170.82942
295450,170.51186
295469,170.15976
295488,169.73567
295507,169.3082
295526,168.93893
295545,168.69687
295564,168.47447
295583,168.2461
295602,167.93204
295621,167.63568
295640,167.32083
295659,166.98593
295678,166.62239
295697,166.20833
295716,165.76016
295735,165.31966
295754,164.9086
295773,164.56563
295792,164.17526
295811,163.7737
295830,163.36446
295849,162.91576
295868,162.46889
295887,162.04193
295906,161.70091
295925,161.41966
295944,161.1888
295963,160.91849
295982,160.59154
296001,160.18138
296020,159.7427
296039,159.25833
296058,158.76967
296077,158.26445
296096,157.88255
296115,157.4655
296134,157.01758
296153,156.5112
296172,156.12682
296191,155.83633
296210,155.5974
296229,155.28438
296248,154.9095
296267,154.4483
296286,154.0685
296305,153.78893
296324,153.56041
296343,153.36432
296362,153.22565
296381,153.01602
296400,152.64531
296419,152.26692
296438,152.05638
296457,151.99023
296476,151.93893
296495,151.90521
296514,151.80925
296533,151.59766
296552,151.3319
296571,151.13776
296590,151.0444
296609,150.98256
296628,151.01459
296647,151.06158
296666,151.06927
296685,150.95781
296704,150.88255
296723,150.81992
296742,150.78932
296761,150.67592
296780,150.48842
296799,150.15665
296818,149.80508
296837,149.50859
296856,149.32982
296875,149.22447
296894,149.16498
296913,149.10182
296932,149.0401
296951,148.9483
296970,148.96275
296989,149.02266
297008,149.15352
297027,149.22305
297046,149.31511
297065,149.35664
297084,149.46407
297103,149.60443
297122,149.8401
297141,150.04337
297160,150.19987
297179,150.31575
297198,150.36888
297217,150.48529
297236,150.61432
297255,150.78033
297274,150.86172
297293,150.95065
297312,151.05638
297331,151.17435
297350,151.3802
297369,151.57631
297388,151.73372
297407,151.81575
297426,151.9039
297445,152.02513
297464,152.147
297483,152.41484
297502,152.78946
297521,153.1267
297540,153.35924
297559,153.39218
297578,153.36288
297597,153.25052
297616,153.30925
297635,153.54362
297654,153.84987
297673,154.15195
297692,154.3345
297711,154.50456
297730,154.5888
297749,154.72331
297768,154.94075
297787,155.27083
297806,155.63255
297825,155.9078
297844,156.12161
297863,156.28593
297882,156.59245
297901,156.96393
297920,157.29193
297939,157.48633
297958,157.67708
297977,157.86966
297996,158.0685
298015,158.21706
298034,158.34596
298053,158.46211
298072,158.47539
298091,158.47357
298110,158.48372
298129,158.59648
298148,158.85573
298167,159.18828
298186,159.51614
298205,159.80222
298224,160.01497
298243,160.25833
298262,160.45547
298281,160.66263
298300,160.8017
298319,160.90326
298338,161.01146
298357,161.222
298376,161.46927
298395,161.74596
298414,162.02878
298433,162.34714
298452,162.58138
298471,162.68854
298490,162.86836
298509,163.1289
298528,163.42383
298547,163.70247
298566,164.02786
298585,164.43997
298604,164.75937
298623,165.09154
298642,165.48334
298661,166.04622
298680,166.54337
298699,166.88307
298718,167.10912
298737,167.4418
298756,167.81003
298775,168.18451
298794,168.50847
298813,168.84622
298832,169.28139
298851,169.7974
298870,170.51485
298889,171.175
298908,171.7448
298927,172.16783
298946,172.61041
298965,173.15025
298984,173.67084
299003,174.32552
299022,175.0582
299041,175.97305
299060,176.83867
299079,177.64726
299098,178.3823
299117,179.16992
299136,179.95235
299155,180.80977
299174,181.73346
299193,182.74908
299212,183.79349
299231,184.74687
299250,185.74362
299269,186.70781
299288,187.72903
299307,188.79662
299326,189.8599
299345,190.97696
299364,191.9483
299383,193.05911
299402,194.16354
299421,195.29388
299440,196.39023
299459,197.53464
299478,198.68008
299497,199.66367
299516,200.50456
299535,201.4427
299554,202.52579
299573,203.70638
299592,204.82787
299611,205.9647
299630,207.0328
299649,208.11992
299668,209.18385
299687,210.28867
299706,211.39973
299725,212.60156
299744,213.81796
299763,214.83034
299782,215.51979
299801,216.0681
299820,216.73242
299839,217.52826
299858,218.33424
299877,219.15157
299896,219.81224
299915,220.47786
299934,221.04974
299953,221.6927
299972,222.37956
299991,223.16185
300010,223.8565
300029,224.4379
300048,224.98451
300067,225.53033
300086,226.01315
300105,226.17383
300124,226.19336
300143,226.23282
300162,226.57448
300181,227.2082
300200,227.80963
300219,228.3987
300238,228.91588
300257,229.5112
300276,230.01042
300295,230.31822
300314,230.49739
300333,230.55064
300352,230.66524
300371,230.86314
300390,231.25638
300409,231.63333
300428,231.80064
300447,231.84024
300466,231.96458
300485,232.20131
300504,232.37161
300523,232.33633
300542,232.27188
300561,232.0862
300580,231.80339
300599,231.53008
300618,231.35625
300637,231.32617
300656,231.2608
300675,231.20586
300694,231.18138
300713,231.09636
300732,230.97044
300751,230.76967
300770,230.53671
300789,230.29584
300808,230.03542
300827,229.80833
300846,229.56236
300865,229.55339
300884,229.69518
300903,229.96927
300922,230.1155
300941,230.15639
300960,230.1302
300979,230.01315
300998,229.89519
301017,229.72174
301036,229.59831
301055,229.53645
301074,229.54779
301093,229.48776
301112,229.31432
301131,229.11055
301150,229.05977
301169,229.03294
301188,228.95703
301207,228.71185
301226,228.45312
301245,228.24323
301264,228.00456
301283,227.75652
301302,227.5
301321,227.35912
301340,227.38815
301359,227.38985
301378,227.32683
301397,227.10455
301416,226.79662
301435,226.41016
301454,225.9651
301473,225.56575
301492,225.26224
301511,225.10365
301530,224.94545
301549,224.73763
301568,224.39192
301587,223.99675
301606,223.71016
301625,223.5556
301644,223.5461
301663,223.49127
301682,223.39467
301701,223.20131
301720,222.91524
301739,222.61601
301758,222.27878
301777,222.03139
301796,221.78255
301815,221.66328
301834,221.49414
301853,221.17227
301872,220.67253
301891,220.147
301910,219.64662
301929,219.28645
301948,218.89114
301967,218.69713
301986,218.43854
302005,218.1418
302024,217.62695
302043,217.18594
302062,216.80547
302081,216.51341
302100,216.17969
302119,215.87434
302138,215.52786
302157,215.20026
302176,214.87943
302195,214.50313
302214,214.11224
302233,213.7573
302252,213.51758
302271,213.31041
302290,213.10143
302309,212.86784
302328,212.65286
302347,212.47682
302366,212.331
302385,212.03334
302404,211.55925
302423,210.90274
302442,210.3332
302461,209.92487
302480,209.70781
302499,209.43736
302518,209.19296
302537,209.0099
302556,208.80038
302575,208.51328
302594,208.05247
302613,207.678
302632,207.331
302651,207.08737
302670,206.91602
302689,206.65091
302708,206.41042
302727,206.17305
302746,206.0608
302765,205.99193
302784,205.7797
302803,205.44322
302822,205.08281
302841,204.77669
302860,204.61966
302879,204.43515
302898,204.17305
302917,203.79271
302936,203.36055
302955,203.07578
302974,202.72604
302993,202.3621
303012,201.91953
303031,201.72305
303050,201.60117
303069,201.38281
303088,201.07474
303107,200.83867
303126,200.74818
303145,200.67006
303164,200.51602
303183,200.33672
303202,200.24687
303221,200.2095
303240,200.09544
303259,199.78659
303278,199.41211
303297,199.13881
303316,198.87761
303335,198.72188
303354,198.59193
303373,198.5004
303392,198.33385
303411,198.31041
303430,198.38255
303449,198.53659
303468,198.61147
303487,198.69127
303506,198.69948
303525,198.56276
303544,198.36836
303563,198.18672
303582,198.2293
303601,198.38359
303620,198.5608
303639,198.65639
303658,198.71419
303677,198.7828
303696,198.90677
303715,198.975
303734,199.14935
303753,199.34505
303772,199.65364
303791,199.84766
303810,200.02097
303829,200.22878
303848,200.48894
303867,200.68568
303886,200.79727
303905,200.80455
303924,200.7039
303943,200.46275
303962,200.25612
303981,200.21367
304000,200.31876
304019,200.52916
304038,200.76927
304057,201.1069
304076,201.41171
304095,201.63893
304114,201.66602
304133,201.57097
304152,201.47331
304171,201.6578
304190,202.0444
304209,202.49153
304228,202.76497
304247,202.99115
304266,203.23021
304285,203.46289
304304,203.67513
304323,203.90274
304342,204.206
304361,204.42995
304380,204.69545
304399,205.11537
304418,205.69974
304437,206.31236
304456,206.76549
304475,207.2293
304494,207.61288
304513,207.94388
304532,208.206
304551,208.57956
304570,209.08281
304589,209.63828
304608,210.12578
304627,210.54558
304646,211.06445
304665,211.7539
304684,212.57982
304703,213.35196
304722,213.99908
304741,214.61589
304760,215.22865
304779,215.82422
304798,216.42552
304817,217.06732
304836,217.68411
304855,218.25586
304874,218.7405
304893,219.28099
304912,219.91927
304931,220.61823
304950,221.4875
304969,222.42955
304988,223.48567
305007,224.40585
305026,225.21654
305045,225.88971
305064,226.41458
305083,226.89557
305102,227.41719
305121,228.04817
305140,228.71341
305159,229.28334
305178,229.72084
305197,230.0918
305216,230.61705
305235,231.425
305254,232.3056
305273,232.99765
305292,233.5194
305311,234.01666
305330,234.56497
305349,235.03906
305368,235.36836
305387,235.63242
305406,235.85455
305425,236.08347
305444,236.45807
305463,236.91653
305482,237.41849
305501,237.7974
305520,238.01028
305539,238.16757
305558,238.27318
305577,238.48802
305596,238.80482
305615,239.21028
305634,239.55247
305653,239.80429
305672,239.95131
305691,240.13853
305710,240.31459
305729,240.47696
305748,240.59622
305767,240.83502
305786,241.12318
305805,241.4582
305824,241.64401
305843,241.8362
305862,242.125
305881,242.47774
305900,242.69075
305919,242.84166
305938,243.00677
305957,243.23581
305976,243.29245
305995,243.33672
306014,243.37357
306033,243.62265
306052,243.89557
306071,244.44063
306090,245.0185
306109,245.52304
306128,245.9379
306147,246.197
306166,246.47475
306185,246.58086
306204,246.8125
306223,247.23451
306242,247.76836
306261,248.23541
306280,248.60638
306299,249.05455
306318,249.61537
306337,250.09752
306356,250.40547
306375,250.58177
306394,250.94987
306413,251.46146
306432,251.91197
306451,252.23463
306470,252.63333
306489,253.00807
306508,253.33855
306527,253.50209
306546,253.83372
306565,254.2431
306584,254.64479
306603,254.93333
306622,255.06927
306641,255.25847
306660,255.47447
306679,255.7845
306698,256.0194
306717,256.32996
306736,256.51758
306755,256.68945
306774,256.80963
306793,257.0134
306812,257.19348
306831,257.35352
306850,257.38556
306869,257.4569
306888,257.55612
306907,257.7198
306926,257.98334
306945,258.25598
306964,258.5301
306983,258.79727
307002,258.99597
307021,259.20352
307040,259.44427
307059,259.72202
307078,260.00546
307097,260.1995
307116,260.43085
307135,260.7457
307154,261.03946
307173,261.14362
307192,261.14465
307211,261.25937
307230,261.4518
307249,261.67694
307268,261.6505
307287,261.58347
307306,261.5207
307325,261.74167
307344,262.06186
307363,262.38724
307382,262.45026
307401,262.44257
307420,262.39896
307439,262.3785
307458,262.51666
307477,262.75897
307496,263.1384
307515,263.41757
307534,263.60013
307553,263.74792
307572,263.84857
307591,263.9776
307610,263.99414
307629,264.05142
307648,264.13293
307667,264.25925
307686,264.32785
307705,264.27356
307724,264.10184
307743,263.909
307762,263.85416
307781,263.96667
307800,264.13632
307819,264.19363
307838,264.1547
307857,264.09387
307876,264.2909
307895,264.69336
307914,265.15118
307933,265.47955
307952,265.77316
307971,266.04987
307990,266.23672
308009,266.3315
308028,266.3703
308047,266.4121
308066,266.38464
308085,266.40793
308104,266.46497
308123,266.63763
308142,266.87357
308161,267.20145
308180,267.45807
308199,267.6254
308218,267.55847
308237,267.44308
308256,267.24936
308275,267.1215
308294,267.15808
308313,267.36328
308332,267.6224
308351,267.72525
308370,267.73138
308389,267.6867
308408,267.72043
308427,267.74817
308446,267.8268
308465,267.87695
308484,267.9509
308503,267.94324
308522,267.9599
308541,267.97433
308560,268.02005
308579,267.91965
308598,267.85443
308617,267.99673
308636,268.37656
308655,268.6741
308674,268.85403
308693,268.92343
308712,268.8923
308731,268.72186
308750,268.52655
308769,268.40884
308788,268.15182
308807,267.9621
308826,267.7991
308845,267.64896
308864,267.25534
308883,266.88776
308902,266.8056
308921,266.85834
308940,266.97226
308959,267.01797
308978,267.06277
308997,267.1125
309016,267.18124
309035,267.29572
309054,267.19415
309073,266.98972
309092,266.6995
309111,266.48163
309130,266.21927
309149,265.98737
309168,265.95392
309187,265.97668
309206,265.93256
309225,265.83426
309244,265.71588
309263,265.68945
309282,265.53723
309301,265.35938
309320,265.0435
309339,264.80624
309358,264.72968
309377,264.6659
309396,264.4117
309415,263.91446
309434,263.44675
309453,263.11978
309472,262.89792
309491,262.6026
309510,262.26028
309529,262.03384
309548,262.06342
309567,262.2315
309586,262.41537
309605,262.49753
309624,262.43256
309643,262.22955
309662,261.98907
309681,261.6698
309700,261.33893
309719,260.92957
309738,260.45078
309757,260.0194
309776,259.71082
309795,259.5427
309814,259.39844
309833,259.28033
309852,259.2987
309871,259.37918
309890,259.41016
309909,259.18124
309928,258.7582
309947,258.325
309966,258.0482
309985,257.78555
310004,257.43192
310023,257.11484
310042,256.87604
310061,256.62723
310080,256.18475
310099,255.63242
310118,255.16888
310137,254.83269
310156,254.49857
310175,254.2
310194,253.85469
310213,253.53073
310232,253.25235
310251,253.05377
310270,252.92032
310289,252.6431
310308,252.40456
310327,252.17422
310346,252.02748
310365,251.92397
310384,251.7974
310403,251.68178
310422,251.46094
310441,251.31432
310460,251.15547
310479,250.98698
310498,250.72057
310517,250.41197
310536,250.24323
310555,250.04257
310574,249.78958
310593,249.29765
310612,248.92162
310631,248.6017
310650,248.31158
310669,248.00873
310688,247.6556
310707,247.40846
310726,247.14088
310745,246.98788
310764,246.9
310783,246.93867
310802,246.87265
310821,246.61237
310840,246.37408
310859,246.2168
310878,246.08464
310897,245.80078
310916,245.6379
310935,245.59492
310954,245.653
310973,245.70586
310992,245.75795
311011,245.6707
311030,245.5698
311049,245.61093
311068,245.84674
311087,246.01459
311106,246.1142
311125,246.19206
311144,246.43529
311163,246.71355
311182,246.93555
311201,246.93073
311220,246.89519
311239,246.8621
311258,246.92955
311277,247.03346
311296,247.07149
311315,247.21237
311334,247.3142
311353,247.50807
311372,247.6871
311391,248.00299
311410,248.39154
311429,248.82643
311448,249.2172
311467,249.62917
311486,250.02864
311505,250.41197
311524,250.80846
311543,251.24179
311562,251.61601
311581,251.8655
311600,252.01419
311619,252.18098
311638,252.3362
311657,252.57578
